"Problem","Package","File","Priority","Line","Description","Rule set","Rule"
"8","com.android.calendar","/home/matheus/smells-issues-nlp/repositories/Etar-Group_Etar-Calendar/src/com/android/calendar/DayView.java","3","3106","Avoid really long methods.","Design","ExcessiveMethodLength"
"9","com.android.calendar","/home/matheus/smells-issues-nlp/repositories/Etar-Group_Etar-Calendar/src/com/android/calendar/DayView.java","3","3921","Avoid really long methods.","Design","ExcessiveMethodLength"
"10","com.android.calendar","/home/matheus/smells-issues-nlp/repositories/Etar-Group_Etar-Calendar/src/com/android/calendar/DayView.java","3","4478","Avoid really long methods.","Design","ExcessiveMethodLength"
"1","com.android.calendar","/home/matheus/smells-issues-nlp/repositories/Etar-Group_Etar-Calendar/src/com/android/calendar/Event.java","3","47","This class has too many methods, consider refactoring it.","Design","TooManyMethods"
"1","com.android.calendar","/home/matheus/smells-issues-nlp/repositories/Etar-Group_Etar-Calendar/src/com/android/calendar/EventInfoFragment.java","3","130","Avoid really long classes.","Design","ExcessiveClassLength"
"2","com.android.calendar","/home/matheus/smells-issues-nlp/repositories/Etar-Group_Etar-Calendar/src/com/android/calendar/EventInfoFragment.java","3","132","This class has too many methods, consider refactoring it.","Design","TooManyMethods"
"3","com.android.calendar","/home/matheus/smells-issues-nlp/repositories/Etar-Group_Etar-Calendar/src/com/android/calendar/EventInfoFragment.java","3","723","Avoid really long methods.","Design","ExcessiveMethodLength"
"4","com.android.calendar","/home/matheus/smells-issues-nlp/repositories/Etar-Group_Etar-Calendar/src/com/android/calendar/EventInfoFragment.java","3","1122","Avoid really long methods.","Design","ExcessiveMethodLength"
"5","com.android.calendar","/home/matheus/smells-issues-nlp/repositories/Etar-Group_Etar-Calendar/src/com/android/calendar/EventInfoFragment.java","3","1436","Avoid really long methods.","Design","ExcessiveMethodLength"
"6","com.android.calendar","/home/matheus/smells-issues-nlp/repositories/Etar-Group_Etar-Calendar/src/com/android/calendar/EventInfoFragment.java","3","2251","Avoid really long methods.","Design","ExcessiveMethodLength"
"1","com.android.calendar","/home/matheus/smells-issues-nlp/repositories/Etar-Group_Etar-Calendar/src/com/android/calendar/EventLoader.java","3","139","The class 'LoadEventDaysRequest' is suspected to be a Data Class (WOC=0.000%, NOPA=4, NOAM=0, WMC=1)","Design","DataClass"
"1","com.android.calendar","/home/matheus/smells-issues-nlp/repositories/Etar-Group_Etar-Calendar/src/com/android/calendar/GeneralPreferences.java","3","63","This class has too many methods, consider refactoring it.","Design","TooManyMethods"
"2","com.android.calendar","/home/matheus/smells-issues-nlp/repositories/Etar-Group_Etar-Calendar/src/com/android/calendar/GeneralPreferences.java","3","168","Avoid really long methods.","Design","ExcessiveMethodLength"
"1","com.android.calendar","/home/matheus/smells-issues-nlp/repositories/Etar-Group_Etar-Calendar/src/com/android/calendar/GoogleCalendarUriIntentFilter.java","3","142","Avoid really long methods.","Design","ExcessiveMethodLength"
"1","com.android.calendar","/home/matheus/smells-issues-nlp/repositories/Etar-Group_Etar-Calendar/src/com/android/calendar/OtherPreferences.java","3","39","The class 'OtherPreferences' is suspected to be a Data Class (WOC=0.000%, NOPA=14, NOAM=0, WMC=8)","Design","DataClass"
"1","com.android.calendar","/home/matheus/smells-issues-nlp/repositories/Etar-Group_Etar-Calendar/src/com/android/calendar/SearchActivity.java","3","52","This class has too many methods, consider refactoring it.","Design","TooManyMethods"
"1","com.android.calendar","/home/matheus/smells-issues-nlp/repositories/Etar-Group_Etar-Calendar/src/com/android/calendar/Utils.java","3","76","Avoid really long classes.","Design","ExcessiveClassLength"
